,Unnamed: 0,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,Command being timed,User time (seconds),System time (seconds),Percent of CPU this job got,Elapsed (wall clock) time (h:mm:ss or m:ss),Average shared text size (kbytes),Average unshared data size (kbytes),Average stack size (kbytes),Average total size (kbytes),Maximum resident set size (kbytes),Average resident set size (kbytes),Major (requiring I/O) page faults,Minor (reclaiming a frame) page faults,Voluntary context switches,Involuntary context switches,Swaps,File system inputs,File system outputs,Socket messages sent,Socket messages received,Signals delivered,Page size (bytes),Exit status,energy_client,energy_server,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe.1
140,34,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Alejandro_Toledo/Alejandro_Toledo_0036.jpg,True,True,0.4105749726295471,0.4105748534,99.30352663993835,60.76830554008484,38.53522109985352,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.59,9.66,73%,1:00.01,0,0,0,0,154292,0,25,63885,72861,47758,0,4208,0,0,0,0,4096,0,not measured,not measured,850.991,922.018,753.421,17.832,14.843,5.864,15.397,12.017,5.37,15.751,14.514,16.761,16.396,12.938,101.78,31050.8259999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,44238.761,0.657,0.567,126.763,4523.349,10347.043,10305.395,0.013,33891.706,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.4105748534,0.4105748534
141,35,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Alejandro_Toledo/Alejandro_Toledo_0037.jpg,True,True,0.435227632522583,0.4352276921,95.7782859802246,60.351775884628296,35.42651009559631,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.43,8.86,72%,0:59.67,0,0,0,0,149956,0,3,62783,71580,47531,0,864,0,0,0,0,4096,0,not measured,not measured,864.879,920.447,754.117,18.519,15.123,6.024,13.783,12.902,5.191,13.407,16.306,18.225,15.961,13.716,91.677,30986.55,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,44091.676,0.804,0.524,43.683,4516.323,10264.6,10221.672,0.013,33827.066,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.4352276921,0.4352276921
142,36,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Alejandro_Toledo/Alejandro_Toledo_0038.jpg,True,True,0.4872864484786987,0.4872864485,97.78732132911682,60.18787717819214,37.59944415092468,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.76,9.46,74%,0:59.52,0,0,0,0,148288,0,3,62365,72020,45341,0,856,0,0,0,0,4096,0,not measured,not measured,845.737,923.874,751.941,17.659,16.015,6.807,14.312,13.169,5.021,15.391,15.222,19.864,14.013,12.505,94.911,31042.69,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43716.086,0.546,0.505,203.502,4530.904,9843.688,9802.116,0.013,33872.387,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.4872864485,0.4872864485
143,37,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Alejandro_Toledo/Alejandro_Toledo_0039.jpg,True,True,0.4380323886871338,0.4380322695,98.84581446647644,60.251126527786255,38.594687938690186,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.81,9.03,73%,0:59.55,0,0,0,0,148316,0,3,62364,71613,47269,0,696,0,0,0,0,4096,0,not measured,not measured,849.338,922.887,761.329,17.384,14.182,7.274,15.901,12.613,5.935,14.331,14.412,15.649,14.717,14.747,104.344,31055.8649999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43718.089,0.541,0.506,304.282,4513.724,9817.661,9775.975,0.012,33900.418,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.4380322695,0.4380322695
144,38,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Ally_Sheedy/Ally_Sheedy_0001.jpg,False,False,0.983880378305912,0.9838803411,99.696546792984,60.41202116012573,39.28452563285828,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.66,9.65,74%,0:59.75,0,0,0,0,152360,0,0,63385,72664,46639,0,344,0,0,0,0,4096,0,not measured,not measured,847.896,921.916,750.934,16.46,14.802,5.703,13.632,13.144,6.111,14.15,14.838,16.9,15.306,13.506,92.572,30884.286,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43918.286,0.623,0.531,299.322,4524.783,10217.672,10175.829,0.012,33700.602,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.9838803411,0.9838803411
145,39,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Aaron_Tippin/Aaron_Tippin_0001.jpg,False,False,0.9817723147571088,0.9817723036,97.3517644405365,60.1847288608551,37.1670355796814,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.39,9.48,73%,0:59.47,0,0,0,0,148236,0,28,62345,72404,48774,0,3848,0,0,0,0,4096,0,not measured,not measured,848.486,917.756,736.759,17.851,16.311,6.609,14.083,14.051,4.668,15.787,16.346,19.17,16.175,13.607,94.715,31043.3470000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43690.392,0.976,0.622,76.467,4518.103,9835.468,9792.722,0.012,33854.914,31648999,31648478,49947,49956,31099282,31099273,31099273,31099273,0,0,549717,549205,0.9817723036,0.9817723036
146,40,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Joan_Jett/Joan_Jett_0001.jpg,False,False,0.899486169219017,0.8994861841,96.08210921287537,60.226499795913696,35.85560941696167,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.38,9.88,74%,0:59.56,0,0,0,0,150292,0,0,62873,71516,46631,0,784,0,0,0,0,4096,0,not measured,not measured,855.658,930.495,738.735,17.767,17.779,6.754,14.587,13.677,5.978,13.739,14.526,17.822,16.804,13.678,99.693,31294.0600000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43824.625,0.559,0.503,48.922,4507.006,9693.972,9652.423,0.012,34130.641,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.8994861841,0.8994861841
147,41,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Ahmet_Demir/Ahmet_Demir_0001.jpg,False,False,0.890975184738636,0.8909751177,97.07036185264587,60.344632387161255,36.72572946548462,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.57,9.62,74%,0:59.68,0,0,0,0,150308,0,0,62873,72562,48433,0,784,0,0,0,0,4096,0,not measured,not measured,849.488,919.241,770.441,18.439,16.652,6.08,14.738,13.235,4.538,14.936,15.76,17.012,14.312,13.686,92.934,31351.069,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43961.684,0.57,0.513,206.466,4548.1,9756.213,9714.581,0.012,34205.458,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.8909751177,0.8909751177
148,42,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Len_Jenoff/Len_Jenoff_0001.jpg,False,False,0.9533367194235324,0.9533367157,99.41714215278624,61.48879671096802,37.92834544181824,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.5,9.21,71%,1:00.79,0,0,0,0,146192,0,3,61849,71948,49855,0,1144,0,0,0,0,4096,0,not measured,not measured,843.332,924.482,743.301,15.736,15.303,5.389,13.609,13.19,5.088,14.615,14.68,20.144,15.526,13.989,92.788,31258.543,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,45023.533,0.554,0.516,203.661,4521.944,10947.268,10905.266,0.025,34076.253,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.9533367157,0.9533367157
149,43,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Don_Nickles/Don_Nickles_0002.jpg,False,False,0.7768834233283997,0.7768833637,102.05333352088928,61.96671175956726,40.08662176132202,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.46,9.48,71%,1:01.22,0,0,0,0,147876,0,25,62264,72477,48868,0,4200,0,0,0,0,4096,0,not measured,not measured,844.59,921.897,740.2,20.942,16.545,5.436,15.238,12.719,5.632,14.101,13.839,16.194,17.497,14.214,99.073,31756.6850000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,45467.389,0.655,0.563,93.544,4515.954,10891.6,10849.728,0.012,34575.776,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.7768833637,0.7768833637
150,44,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0001.jpg,False,False,0.8717756271362305,0.8717755675,96.650221824646,60.72955274581909,35.920669078826904,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.97,9.77,74%,1:00.05,0,0,0,0,152360,0,3,63387,71846,49556,0,864,0,0,0,0,4096,0,not measured,not measured,847.087,922.28,765.902,20.327,17.578,6.769,15.896,14.016,5.295,14.22,15.54,16.537,17.991,14.145,106.15,30929.539,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,44290.484,0.682,0.536,26.194,4503.549,10495.621,10452.711,0.013,33794.851,31648999,31648478,49947,49956,31099282,31099273,31099273,31099273,0,0,549717,549205,0.8717755675,0.8717755675
151,45,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Peter_Greenaway/Peter_Greenaway_0001.jpg,False,False,0.9751388318836688,0.9751387835,97.49648809432983,60.68259048461914,36.81389760971069,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.68,9.59,73%,0:59.89,0,0,0,0,146196,0,3,61848,72852,46134,0,856,0,0,0,0,4096,0,not measured,not measured,841.372,924.705,745.21,17.628,17.268,6.548,15.396,15.544,5.878,17.179,15.133,16.681,17.302,14.246,100.413,31054.0309999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,44271.881,0.666,0.557,17.107,4520.781,10386.61,10344.636,0.013,33885.259,31648990,31648478,49956,49956,31099273,31099273,31099265,31099273,0,0,549717,549205,0.9751387835,0.9751387835
152,46,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Bob_Krueger/Bob_Krueger_0001.jpg,False,False,0.8685396164655685,0.8685395718,97.88215970993042,60.06742763519287,37.81473207473755,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.77,9.08,74%,0:59.25,0,0,0,0,148204,0,3,62357,71202,47564,0,856,0,0,0,0,4096,0,not measured,not measured,841.773,918.401,748.408,19.008,16.751,5.316,15.473,14.152,5.951,16.594,14.859,16.355,18.6,14.022,104.656,31148.869,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43512.708,0.818,0.539,18.687,4563.414,9533.546,9491.258,0.011,33979.15,31648999,31648478,49947,49956,31099282,31099273,31099265,31099273,0,0,549717,549205,0.8685395718,0.8685395718
153,47,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Tomomi_Morita/Tomomi_Morita_0001.jpg,False,False,1.05703791603446,1.0570379496,99.68186354637146,61.588714599609375,38.093148946762085,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.38,9.07,71%,1:00.80,0,0,0,0,146208,0,3,61850,71770,49362,0,1144,0,0,0,0,4096,0,not measured,not measured,858.389,930.703,770.93,19.054,16.682,6.355,17.593,13.202,7.207,16.318,15.478,18.884,17.396,13.429,97.0,32167.9800000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,45101.251,0.631,0.535,139.327,4480.43,10057.656,10014.24,0.012,35043.57,31648999,31648478,49947,49956,31099282,31099273,31099273,31099273,0,0,549717,549205,1.0570379496,1.0570379496
154,48,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Kenneth_Brill/Kenneth_Brill_0001.jpg,False,False,0.8109520524740219,0.8109519482,102.33410859107973,61.805298805236816,40.528809785842896,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.7,9.13,71%,1:01.07,0,0,0,0,148272,0,25,62352,71890,49416,0,3920,0,0,0,0,4096,0,not measured,not measured,843.724,916.086,740.21,17.719,15.59,5.1,15.003,12.537,4.626,15.134,15.011,16.051,14.976,13.5,95.336,30986.0010000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,44766.608,0.815,0.617,30.035,4536.877,10982.787,10940.172,0.012,33783.81,31648999,31648478,49947,49956,31099282,31099273,31099273,31099273,0,0,549717,549205,0.8109519482,0.8109519482
155,49,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Ian_Huntley/Ian_Huntley_0001.jpg,False,False,0.8974975347518921,0.8974975348,95.44864296913148,60.10324144363403,35.34540152549744,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.29,9.72,74%,0:59.45,0,0,0,0,146252,0,3,61852,72429,48466,0,856,0,0,0,0,4096,0,not measured,not measured,864.953,916.929,739.129,18.571,16.734,6.986,13.434,12.375,4.102,18.094,15.497,18.112,15.94,14.63,94.27,31045.308,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43569.434,0.703,0.508,364.572,4498.021,9692.173,9650.344,0.012,33877.249,31648990,31648478,49956,49956,31099273,31099273,31099264,31099273,0,0,549717,549205,0.8974975348,0.8974975348
156,50,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Nikolay_Davydenko/Nikolay_Davydenko_0001.jpg,False,False,1.052989099174738,1.0529891253,96.71512699127196,60.5515251159668,36.163601875305176,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.4,9.74,73%,0:59.88,0,0,0,0,147948,0,3,62275,72405,48775,0,856,0,0,0,0,4096,0,not measured,not measured,849.714,925.912,764.263,18.157,15.522,5.781,15.497,12.533,5.811,18.301,16.199,21.871,14.439,13.585,99.581,30765.9739999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,44108.442,0.828,0.562,112.785,4497.168,10485.292,10441.343,0.013,33623.137,31648999,31648478,49947,49956,31099282,31099273,31099273,31099273,0,0,549717,549205,1.0529891253,1.0529891253
157,51,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Christopher_Conyers/Christopher_Conyers_0001.jpg,False,False,1.0134118935093284,1.0134118795,97.87370824813844,60.057663679122925,37.8160445690155,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.24,9.85,74%,0:59.38,0,0,0,0,148248,0,3,62364,72621,45544,0,856,0,0,0,0,4096,0,not measured,not measured,857.925,930.068,767.949,20.423,17.008,6.171,15.146,12.231,4.386,16.944,15.076,17.045,15.283,13.79,96.788,30831.2290000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43740.894,0.643,0.54,187.838,4507.133,10041.134,9996.414,0.012,33699.747,31648999,31648478,49947,49956,31099282,31099273,31099273,31099273,0,0,549717,549205,1.0134118795,1.0134118795
158,52,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Andy_Griffith/Andy_Griffith_0001.jpg,False,False,0.743724524974823,0.7437244654,105.63928270339966,67.9554455280304,37.68383717536926,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.74,9.19,65%,1:07.27,0,0,0,0,158504,0,3,64923,72878,47563,0,856,0,0,0,0,4096,0,not measured,not measured,850.887,923.782,747.185,19.74,16.005,6.261,13.239,12.046,3.998,15.362,14.754,16.525,16.232,14.523,90.288,35462.033,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,51460.916,0.648,0.544,121.312,4537.005,13180.819,13138.885,0.012,38280.086,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.7437244654,0.7437244654
159,53,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Chris_Thomas/Chris_Thomas_0001.jpg,False,False,0.9329163432121276,0.9329162836,97.46364450454712,59.63080143928528,37.83284306526184,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.76,9.31,74%,0:58.82,0,0,0,0,150296,0,3,62874,73155,48283,0,1120,0,0,0,0,4096,0,not measured,not measured,840.079,917.757,755.572,19.12,16.577,6.922,15.257,12.696,4.772,17.015,15.048,18.196,15.21,13.98,96.983,31139.1210000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43370.454,0.616,0.51,20.413,4485.653,9402.923,9361.131,0.013,33967.509,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.9329162836,0.9329162836
160,54,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Glenn_Plummer/Glenn_Plummer_0001.jpg,False,False,0.9898848235607148,0.9898847938,100.5820608139038,60.74319767951965,39.83886313438416,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.24,9.97,73%,1:00.01,0,0,0,0,152280,0,25,63373,71938,44829,0,3920,0,0,0,0,4096,0,not measured,not measured,843.314,915.328,753.26,19.71,14.577,6.369,14.765,13.131,4.488,14.437,14.485,15.83,16.802,15.022,91.529,31198.0059999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,44272.13,0.93,0.607,18.723,4490.093,10257.754,10215.767,0.012,34014.363,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.9898847938,0.9898847938
161,55,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Gabriel_Batistuta/Gabriel_Batistuta_0001.jpg,False,False,0.962898924946785,0.96289891,96.74658942222597,59.93702554702759,36.80956387519837,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.46,9.19,73%,0:59.28,0,0,0,0,148260,0,3,62364,72398,47217,0,856,0,0,0,0,4096,0,not measured,not measured,840.527,923.12,740.279,17.762,13.754,6.057,17.402,13.553,3.616,15.469,15.438,18.77,14.739,13.422,90.973,30930.506,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43462.688,0.826,0.571,276.504,4517.988,9722.263,9680.602,0.013,33740.415,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.96289891,0.96289891
162,56,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Richard_Gere/Richard_Gere_0010.jpg,False,False,1.07857034355402,1.0785703659,96.29276299476624,60.18402338027954,36.10873961448669,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.45,9.77,74%,0:59.42,0,0,0,0,152260,0,3,63385,72760,46633,0,856,0,0,0,0,4096,0,not measured,not measured,848.215,916.102,756.068,18.768,14.692,7.011,16.094,13.311,4.291,15.413,14.125,18.124,15.797,14.283,97.116,30934.7010000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43795.671,0.553,0.604,22.22,4439.672,10025.914,9983.209,0.025,33769.746,31648999,31648478,49947,49956,31099282,31099273,31099273,31099273,0,0,549717,549205,1.0785703659,1.0785703659
163,57,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Ernie_Eves/Ernie_Eves_0001.jpg,False,False,0.678228348493576,0.6782283783,98.23068523406982,59.72915577888489,38.50152945518494,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.6,9.11,74%,0:58.96,0,0,0,0,148252,0,3,62363,72011,49088,0,1136,0,0,0,0,4096,0,not measured,not measured,853.545,925.69,751.614,19.541,14.384,6.803,14.285,13.392,4.202,13.338,14.801,18.927,16.202,14.831,104.323,31004.9950000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43428.486,0.693,0.509,70.451,4511.644,9571.334,9528.364,0.012,33857.139,31648999,31648478,49947,49956,31099282,31099273,31099273,31099273,0,0,549717,549205,0.6782283783,0.6782283783
164,58,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Shimon_Peres/Shimon_Peres_0002.jpg,False,False,1.00670601753518,1.0067059994,98.84535789489746,60.57074761390686,38.2746102809906,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.75,9.57,74%,0:59.88,0,0,0,0,146304,0,3,61848,72660,48126,0,864,0,0,0,0,4096,0,not measured,not measured,845.163,921.785,745.144,18.943,15.092,5.057,14.858,12.539,4.398,15.803,13.961,15.045,14.526,13.0,87.571,30788.668,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43992.77,0.624,0.544,19.6,4525.865,10398.649,10355.478,0.012,33594.11,31648999,31648478,49947,49956,31099282,31099273,31099265,31099273,0,0,549717,549205,1.0067059994,1.0067059994
