,computed_result,actual_result,model,metric,model_correct
2632,False,False,DeepFace,cosine,True
2633,True,False,DeepFace,euclidean,False
2634,False,False,ArcFace,cosine,True
2635,False,False,ArcFace,euclidean,True
2636,False,False,Dlib,cosine,True
2637,False,False,Dlib,euclidean,True
2638,False,False,SFace,cosine,True
2639,False,False,SFace,euclidean,True
2640,True,False,VGG-Face,cosine,False
2641,True,False,VGG-Face,euclidean,False
2642,False,False,Facenet,cosine,True
2643,False,False,Facenet,euclidean,True
2644,False,False,Facenet512,cosine,True
2645,False,False,Facenet512,euclidean,True
2646,False,False,OpenFace,cosine,True
2647,False,False,OpenFace,euclidean,True
2648,False,False,DeepFace,cosine,True
2649,True,False,DeepFace,euclidean,False
2650,False,False,ArcFace,cosine,True
2651,False,False,ArcFace,euclidean,True
2652,False,False,Dlib,cosine,True
2653,False,False,Dlib,euclidean,True
2654,False,False,SFace,cosine,True
2655,False,False,SFace,euclidean,True
2656,True,False,VGG-Face,cosine,False
2657,True,False,VGG-Face,euclidean,False
2658,False,False,Facenet,cosine,True
2659,False,False,Facenet,euclidean,True
2660,False,False,Facenet512,cosine,True
2661,False,False,Facenet512,euclidean,True
2662,False,False,OpenFace,cosine,True
2663,False,False,OpenFace,euclidean,True
2664,False,False,DeepFace,cosine,True
2665,True,False,DeepFace,euclidean,False
2666,False,False,ArcFace,cosine,True
2667,False,False,ArcFace,euclidean,True
2668,False,False,Dlib,cosine,True
2669,False,False,Dlib,euclidean,True
2670,False,False,SFace,cosine,True
2671,False,False,SFace,euclidean,True
2672,True,False,VGG-Face,cosine,False
2673,True,False,VGG-Face,euclidean,False
2674,False,False,Facenet,cosine,True
2675,False,False,Facenet,euclidean,True
2676,False,False,Facenet512,cosine,True
2677,False,False,Facenet512,euclidean,True
2678,False,False,OpenFace,cosine,True
2679,False,False,OpenFace,euclidean,True
2680,False,False,DeepFace,cosine,True
2681,False,False,DeepFace,euclidean,True
2682,False,False,ArcFace,cosine,True
2683,False,False,ArcFace,euclidean,True
2684,False,False,Dlib,cosine,True
2685,False,False,Dlib,euclidean,True
2686,False,False,SFace,cosine,True
2687,False,False,SFace,euclidean,True
2688,True,True,VGG-Face,cosine,True
2689,True,True,VGG-Face,euclidean,True
2690,True,True,Facenet,cosine,True
2691,True,True,Facenet,euclidean,True
2692,True,True,Facenet512,cosine,True
2693,True,True,Facenet512,euclidean,True
2694,False,True,OpenFace,cosine,False
2695,False,True,OpenFace,euclidean,False
2696,False,True,DeepFace,cosine,False
2697,True,True,DeepFace,euclidean,True
2698,True,True,ArcFace,cosine,True
2699,True,True,ArcFace,euclidean,True
2700,True,True,Dlib,cosine,True
2701,True,True,Dlib,euclidean,True
2702,True,True,SFace,cosine,True
2703,True,True,SFace,euclidean,True
2704,True,True,VGG-Face,cosine,True
2705,True,True,VGG-Face,euclidean,True
2706,True,True,Facenet,cosine,True
2707,True,True,Facenet,euclidean,True
2708,True,True,Facenet512,cosine,True
2709,True,True,Facenet512,euclidean,True
2710,False,True,OpenFace,cosine,False
2711,False,True,OpenFace,euclidean,False
2712,True,True,DeepFace,cosine,True
2713,True,True,DeepFace,euclidean,True
2714,True,True,ArcFace,cosine,True
2715,True,True,ArcFace,euclidean,True
2716,True,True,Dlib,cosine,True
2717,True,True,Dlib,euclidean,True
2718,True,True,SFace,cosine,True
2719,True,True,SFace,euclidean,True
2720,False,False,VGG-Face,cosine,True
2721,True,False,VGG-Face,euclidean,False
2722,False,False,Facenet,cosine,True
2723,False,False,Facenet,euclidean,True
2724,False,False,Facenet512,cosine,True
2725,False,False,Facenet512,euclidean,True
2726,False,False,OpenFace,cosine,True
2727,False,False,OpenFace,euclidean,True
2728,False,False,DeepFace,cosine,True
2729,False,False,DeepFace,euclidean,True
2730,False,False,ArcFace,cosine,True
2731,False,False,ArcFace,euclidean,True
2732,False,False,Dlib,cosine,True
2733,False,False,Dlib,euclidean,True
2734,False,False,SFace,cosine,True
2735,False,False,SFace,euclidean,True
2736,True,False,VGG-Face,cosine,False
2737,True,False,VGG-Face,euclidean,False
2738,False,False,Facenet,cosine,True
2739,False,False,Facenet,euclidean,True
2740,False,False,Facenet512,cosine,True
2741,False,False,Facenet512,euclidean,True
2742,False,False,OpenFace,cosine,True
2743,False,False,OpenFace,euclidean,True
2744,False,False,DeepFace,cosine,True
2745,True,False,DeepFace,euclidean,False
2746,False,False,ArcFace,cosine,True
2747,False,False,ArcFace,euclidean,True
2748,False,False,Dlib,cosine,True
2749,True,False,Dlib,euclidean,False
2750,False,False,SFace,cosine,True
2751,False,False,SFace,euclidean,True
2752,True,True,VGG-Face,cosine,True
2753,True,True,VGG-Face,euclidean,True
2754,True,True,Facenet,cosine,True
2755,True,True,Facenet,euclidean,True
2756,False,True,Facenet512,cosine,False
2757,True,True,Facenet512,euclidean,True
2758,False,True,OpenFace,cosine,False
2759,False,True,OpenFace,euclidean,False
2760,False,True,DeepFace,cosine,False
2761,True,True,DeepFace,euclidean,True
2762,True,True,ArcFace,cosine,True
2763,True,True,ArcFace,euclidean,True
2764,True,True,Dlib,cosine,True
2765,True,True,Dlib,euclidean,True
2766,True,True,SFace,cosine,True
2767,False,True,SFace,euclidean,False
2768,True,True,VGG-Face,cosine,True
2769,True,True,VGG-Face,euclidean,True
2770,True,True,Facenet,cosine,True
2771,True,True,Facenet,euclidean,True
2772,False,True,Facenet512,cosine,False
2773,True,True,Facenet512,euclidean,True
2774,False,True,OpenFace,cosine,False
2775,False,True,OpenFace,euclidean,False
2776,False,True,DeepFace,cosine,False
2777,True,True,DeepFace,euclidean,True
2778,True,True,ArcFace,cosine,True
2779,True,True,ArcFace,euclidean,True
2780,False,True,Dlib,cosine,False
2781,True,True,Dlib,euclidean,True
2782,True,True,SFace,cosine,True
2783,True,True,SFace,euclidean,True
2784,True,True,VGG-Face,cosine,True
2785,True,True,VGG-Face,euclidean,True
2786,True,True,Facenet,cosine,True
2787,False,True,Facenet,euclidean,False
2788,False,True,Facenet512,cosine,False
2789,True,True,Facenet512,euclidean,True
2790,False,True,OpenFace,cosine,False
2791,False,True,OpenFace,euclidean,False
2792,False,True,DeepFace,cosine,False
2793,False,True,DeepFace,euclidean,False
2794,True,True,ArcFace,cosine,True
2795,True,True,ArcFace,euclidean,True
2796,True,True,Dlib,cosine,True
2797,True,True,Dlib,euclidean,True
2798,True,True,SFace,cosine,True
2799,True,True,SFace,euclidean,True
2800,True,True,VGG-Face,cosine,True
2801,True,True,VGG-Face,euclidean,True
2802,True,True,Facenet,cosine,True
2803,True,True,Facenet,euclidean,True
2804,False,True,Facenet512,cosine,False
2805,True,True,Facenet512,euclidean,True
2806,False,True,OpenFace,cosine,False
2807,False,True,OpenFace,euclidean,False
2808,False,True,DeepFace,cosine,False
2809,True,True,DeepFace,euclidean,True
2810,True,True,ArcFace,cosine,True
2811,True,True,ArcFace,euclidean,True
2812,True,True,Dlib,cosine,True
2813,True,True,Dlib,euclidean,True
2814,False,True,SFace,cosine,False
2815,False,True,SFace,euclidean,False
2816,True,True,VGG-Face,cosine,True
2817,True,True,VGG-Face,euclidean,True
2818,True,True,Facenet,cosine,True
2819,True,True,Facenet,euclidean,True
2820,True,True,Facenet512,cosine,True
2821,True,True,Facenet512,euclidean,True
2822,False,True,OpenFace,cosine,False
2823,False,True,OpenFace,euclidean,False
2824,False,True,DeepFace,cosine,False
2825,True,True,DeepFace,euclidean,True
2826,True,True,ArcFace,cosine,True
2827,True,True,ArcFace,euclidean,True
2828,True,True,Dlib,cosine,True
2829,True,True,Dlib,euclidean,True
2830,True,True,SFace,cosine,True
2831,True,True,SFace,euclidean,True
2832,True,True,VGG-Face,cosine,True
2833,True,True,VGG-Face,euclidean,True
2834,True,True,Facenet,cosine,True
2835,True,True,Facenet,euclidean,True
2836,True,True,Facenet512,cosine,True
2837,True,True,Facenet512,euclidean,True
2838,False,True,OpenFace,cosine,False
2839,False,True,OpenFace,euclidean,False
2840,False,True,DeepFace,cosine,False
2841,True,True,DeepFace,euclidean,True
2842,True,True,ArcFace,cosine,True
2843,True,True,ArcFace,euclidean,True
2844,False,True,Dlib,cosine,False
2845,True,True,Dlib,euclidean,True
2846,True,True,SFace,cosine,True
2847,False,True,SFace,euclidean,False
2848,True,False,VGG-Face,cosine,False
2849,True,False,VGG-Face,euclidean,False
2850,False,False,Facenet,cosine,True
2851,False,False,Facenet,euclidean,True
2852,False,False,Facenet512,cosine,True
2853,False,False,Facenet512,euclidean,True
2854,False,False,OpenFace,cosine,True
2855,False,False,OpenFace,euclidean,True
2856,False,False,DeepFace,cosine,True
2857,False,False,DeepFace,euclidean,True
2858,False,False,ArcFace,cosine,True
2859,False,False,ArcFace,euclidean,True
2860,False,False,Dlib,cosine,True
2861,False,False,Dlib,euclidean,True
2862,False,False,SFace,cosine,True
2863,False,False,SFace,euclidean,True
2864,False,False,VGG-Face,cosine,True
2865,False,False,VGG-Face,euclidean,True
2866,False,False,Facenet,cosine,True
2867,False,False,Facenet,euclidean,True
2868,False,False,Facenet512,cosine,True
2869,False,False,Facenet512,euclidean,True
2870,False,False,OpenFace,cosine,True
2871,False,False,OpenFace,euclidean,True
2872,False,False,DeepFace,cosine,True
2873,True,False,DeepFace,euclidean,False
2874,False,False,ArcFace,cosine,True
2875,False,False,ArcFace,euclidean,True
2876,False,False,Dlib,cosine,True
2877,False,False,Dlib,euclidean,True
2878,False,False,SFace,cosine,True
2879,False,False,SFace,euclidean,True
2880,True,False,VGG-Face,cosine,False
2881,True,False,VGG-Face,euclidean,False
2882,False,False,Facenet,cosine,True
2883,False,False,Facenet,euclidean,True
2884,False,False,Facenet512,cosine,True
2885,False,False,Facenet512,euclidean,True
2886,False,False,OpenFace,cosine,True
2887,False,False,OpenFace,euclidean,True
2888,False,False,DeepFace,cosine,True
2889,False,False,DeepFace,euclidean,True
2890,False,False,ArcFace,cosine,True
2891,False,False,ArcFace,euclidean,True
2892,False,False,Dlib,cosine,True
2893,False,False,Dlib,euclidean,True
2894,False,False,SFace,cosine,True
2895,False,False,SFace,euclidean,True
2896,False,False,VGG-Face,cosine,True
2897,True,False,VGG-Face,euclidean,False
2898,False,False,Facenet,cosine,True
2899,False,False,Facenet,euclidean,True
2900,False,False,Facenet512,cosine,True
2901,False,False,Facenet512,euclidean,True
2902,False,False,OpenFace,cosine,True
2903,False,False,OpenFace,euclidean,True
2904,False,False,DeepFace,cosine,True
2905,True,False,DeepFace,euclidean,False
2906,False,False,ArcFace,cosine,True
2907,False,False,ArcFace,euclidean,True
2908,False,False,Dlib,cosine,True
2909,False,False,Dlib,euclidean,True
2910,False,False,SFace,cosine,True
2911,False,False,SFace,euclidean,True
2912,True,False,VGG-Face,cosine,False
2913,True,False,VGG-Face,euclidean,False
2914,False,False,Facenet,cosine,True
2915,False,False,Facenet,euclidean,True
2916,False,False,Facenet512,cosine,True
2917,False,False,Facenet512,euclidean,True
2918,False,False,OpenFace,cosine,True
2919,False,False,OpenFace,euclidean,True
2920,False,False,DeepFace,cosine,True
2921,True,False,DeepFace,euclidean,False
2922,False,False,ArcFace,cosine,True
2923,False,False,ArcFace,euclidean,True
2924,False,False,Dlib,cosine,True
2925,False,False,Dlib,euclidean,True
2926,False,False,SFace,cosine,True
2927,False,False,SFace,euclidean,True
2928,False,False,VGG-Face,cosine,True
2929,True,False,VGG-Face,euclidean,False
2930,False,False,Facenet,cosine,True
2931,False,False,Facenet,euclidean,True
2932,False,False,Facenet512,cosine,True
2933,False,False,Facenet512,euclidean,True
2934,False,False,OpenFace,cosine,True
2935,False,False,OpenFace,euclidean,True
2936,False,False,DeepFace,cosine,True
2937,False,False,DeepFace,euclidean,True
2938,False,False,ArcFace,cosine,True
2939,False,False,ArcFace,euclidean,True
2940,False,False,Dlib,cosine,True
2941,False,False,Dlib,euclidean,True
2942,False,False,SFace,cosine,True
2943,False,False,SFace,euclidean,True
2944,True,True,VGG-Face,cosine,True
2945,True,True,VGG-Face,euclidean,True
2946,True,True,Facenet,cosine,True
2947,True,True,Facenet,euclidean,True
2948,True,True,Facenet512,cosine,True
2949,True,True,Facenet512,euclidean,True
2950,False,True,OpenFace,cosine,False
2951,False,True,OpenFace,euclidean,False
2952,True,True,DeepFace,cosine,True
2953,True,True,DeepFace,euclidean,True
2954,True,True,ArcFace,cosine,True
2955,True,True,ArcFace,euclidean,True
2956,True,True,Dlib,cosine,True
2957,True,True,Dlib,euclidean,True
2958,True,True,SFace,cosine,True
2959,True,True,SFace,euclidean,True
2960,False,False,VGG-Face,cosine,True
2961,True,False,VGG-Face,euclidean,False
2962,False,False,Facenet,cosine,True
2963,False,False,Facenet,euclidean,True
2964,False,False,Facenet512,cosine,True
2965,False,False,Facenet512,euclidean,True
2966,False,False,OpenFace,cosine,True
2967,False,False,OpenFace,euclidean,True
2968,False,False,DeepFace,cosine,True
2969,True,False,DeepFace,euclidean,False
2970,False,False,ArcFace,cosine,True
2971,False,False,ArcFace,euclidean,True
2972,False,False,Dlib,cosine,True
2973,False,False,Dlib,euclidean,True
2974,False,False,SFace,cosine,True
2975,False,False,SFace,euclidean,True
2976,True,True,VGG-Face,cosine,True
2977,True,True,VGG-Face,euclidean,True
2978,True,True,Facenet,cosine,True
2979,True,True,Facenet,euclidean,True
2980,True,True,Facenet512,cosine,True
2981,True,True,Facenet512,euclidean,True
2982,False,True,OpenFace,cosine,False
2983,False,True,OpenFace,euclidean,False
2984,False,True,DeepFace,cosine,False
2985,True,True,DeepFace,euclidean,True
2986,True,True,ArcFace,cosine,True
2987,True,True,ArcFace,euclidean,True
2988,True,True,Dlib,cosine,True
2989,True,True,Dlib,euclidean,True
2990,True,True,SFace,cosine,True
2991,True,True,SFace,euclidean,True
2992,True,True,VGG-Face,cosine,True
2993,True,True,VGG-Face,euclidean,True
2994,True,True,Facenet,cosine,True
2995,True,True,Facenet,euclidean,True
2996,True,True,Facenet512,cosine,True
2997,True,True,Facenet512,euclidean,True
2998,False,True,OpenFace,cosine,False
2999,False,True,OpenFace,euclidean,False
3000,False,True,DeepFace,cosine,False
3001,True,True,DeepFace,euclidean,True
3002,True,True,ArcFace,cosine,True
3003,True,True,ArcFace,euclidean,True
3004,True,True,Dlib,cosine,True
3005,True,True,Dlib,euclidean,True
3006,True,True,SFace,cosine,True
3007,True,True,SFace,euclidean,True
3008,True,True,VGG-Face,cosine,True
3009,True,True,VGG-Face,euclidean,True
3010,True,True,Facenet,cosine,True
3011,True,True,Facenet,euclidean,True
3012,True,True,Facenet512,cosine,True
3013,True,True,Facenet512,euclidean,True
3014,False,True,OpenFace,cosine,False
3015,False,True,OpenFace,euclidean,False
3016,False,True,DeepFace,cosine,False
3017,True,True,DeepFace,euclidean,True
3018,True,True,ArcFace,cosine,True
3019,True,True,ArcFace,euclidean,True
3020,True,True,Dlib,cosine,True
3021,True,True,Dlib,euclidean,True
3022,True,True,SFace,cosine,True
3023,True,True,SFace,euclidean,True
3024,True,True,VGG-Face,cosine,True
3025,True,True,VGG-Face,euclidean,True
3026,True,True,Facenet,cosine,True
3027,True,True,Facenet,euclidean,True
3028,True,True,Facenet512,cosine,True
3029,True,True,Facenet512,euclidean,True
3030,False,True,OpenFace,cosine,False
3031,False,True,OpenFace,euclidean,False
3032,False,True,DeepFace,cosine,False
3033,True,True,DeepFace,euclidean,True
3034,True,True,ArcFace,cosine,True
3035,True,True,ArcFace,euclidean,True
3036,True,True,Dlib,cosine,True
3037,True,True,Dlib,euclidean,True
3038,True,True,SFace,cosine,True
3039,True,True,SFace,euclidean,True
3040,False,False,VGG-Face,cosine,True
3041,False,False,VGG-Face,euclidean,True
3042,False,False,Facenet,cosine,True
3043,False,False,Facenet,euclidean,True
3044,False,False,Facenet512,cosine,True
3045,False,False,Facenet512,euclidean,True
3046,False,False,OpenFace,cosine,True
3047,False,False,OpenFace,euclidean,True
3048,False,False,DeepFace,cosine,True
3049,False,False,DeepFace,euclidean,True
3050,False,False,ArcFace,cosine,True
3051,False,False,ArcFace,euclidean,True
3052,False,False,Dlib,cosine,True
3053,False,False,Dlib,euclidean,True
3054,False,False,SFace,cosine,True
3055,False,False,SFace,euclidean,True
3056,False,False,VGG-Face,cosine,True
3057,True,False,VGG-Face,euclidean,False
3058,False,False,Facenet,cosine,True
3059,False,False,Facenet,euclidean,True
3060,False,False,Facenet512,cosine,True
3061,False,False,Facenet512,euclidean,True
3062,False,False,OpenFace,cosine,True
3063,False,False,OpenFace,euclidean,True
3064,False,False,DeepFace,cosine,True
3065,False,False,DeepFace,euclidean,True
3066,False,False,ArcFace,cosine,True
3067,False,False,ArcFace,euclidean,True
3068,False,False,Dlib,cosine,True
3069,False,False,Dlib,euclidean,True
3070,False,False,SFace,cosine,True
3071,False,False,SFace,euclidean,True
3072,False,False,VGG-Face,cosine,True
3073,True,False,VGG-Face,euclidean,False
3074,False,False,Facenet,cosine,True
3075,False,False,Facenet,euclidean,True
3076,False,False,Facenet512,cosine,True
3077,False,False,Facenet512,euclidean,True
3078,False,False,OpenFace,cosine,True
3079,False,False,OpenFace,euclidean,True
3080,False,False,DeepFace,cosine,True
3081,True,False,DeepFace,euclidean,False
3082,False,False,ArcFace,cosine,True
3083,False,False,ArcFace,euclidean,True
3084,False,False,Dlib,cosine,True
3085,True,False,Dlib,euclidean,False
3086,False,False,SFace,cosine,True
3087,False,False,SFace,euclidean,True
3088,True,False,VGG-Face,cosine,False
3089,True,False,VGG-Face,euclidean,False
