,computed_result,actual_result,model,metric,time,model_correct
2584,False,False,DeepFace,cosine,0.22,True
2585,True,False,DeepFace,euclidean,0.21,False
2586,False,False,ArcFace,cosine,0.24,True
2587,False,False,ArcFace,euclidean,0.24,True
2588,False,False,Dlib,cosine,0.12,True
2589,False,False,Dlib,euclidean,0.15,True
2590,False,False,SFace,cosine,0.12,True
2591,False,False,SFace,euclidean,0.07,True
2592,False,False,VGG-Face,cosine,0.55,True
2593,True,False,VGG-Face,euclidean,0.46,False
2594,False,False,Facenet,cosine,0.19,True
2595,False,False,Facenet,euclidean,0.21,True
2596,False,False,Facenet512,cosine,0.2,True
2597,False,False,Facenet512,euclidean,0.19,True
2598,False,False,OpenFace,cosine,0.16,True
2599,False,False,OpenFace,euclidean,0.17,True
2600,False,False,DeepFace,cosine,0.24,True
2601,False,False,DeepFace,euclidean,0.22,True
2602,False,False,ArcFace,cosine,0.28,True
2603,False,False,ArcFace,euclidean,0.29,True
2604,False,False,Dlib,cosine,0.2,True
2605,False,False,Dlib,euclidean,0.27,True
2606,False,False,SFace,cosine,0.13,True
2607,False,False,SFace,euclidean,0.09,True
2608,False,False,VGG-Face,cosine,0.53,True
2609,False,False,VGG-Face,euclidean,0.51,True
2610,False,False,Facenet,cosine,0.19,True
2611,False,False,Facenet,euclidean,0.2,True
2612,False,False,Facenet512,cosine,0.22,True
2613,False,False,Facenet512,euclidean,0.19,True
2614,False,False,OpenFace,cosine,0.14,True
2615,False,False,OpenFace,euclidean,0.16,True
2616,False,False,DeepFace,cosine,0.26,True
2617,True,False,DeepFace,euclidean,0.24,False
2618,False,False,ArcFace,cosine,0.28,True
2619,False,False,ArcFace,euclidean,0.3,True
2620,False,False,Dlib,cosine,0.13,True
2621,False,False,Dlib,euclidean,0.24,True
2622,False,False,SFace,cosine,0.15,True
2623,False,False,SFace,euclidean,0.08,True
2624,False,False,VGG-Face,cosine,0.49,True
2625,True,False,VGG-Face,euclidean,0.48,False
2626,False,False,Facenet,cosine,0.2,True
2627,False,False,Facenet,euclidean,0.2,True
2628,False,False,Facenet512,cosine,0.22,True
2629,False,False,Facenet512,euclidean,0.18,True
2630,False,False,OpenFace,cosine,0.14,True
2631,False,False,OpenFace,euclidean,0.18,True
2632,False,False,DeepFace,cosine,0.21,True
2633,False,False,DeepFace,euclidean,0.26,True
2634,False,False,ArcFace,cosine,0.38,True
2635,False,False,ArcFace,euclidean,0.28,True
2636,False,False,Dlib,cosine,0.24,True
2637,False,False,Dlib,euclidean,0.23,True
2638,False,False,SFace,cosine,0.16,True
2639,False,False,SFace,euclidean,0.1,True
2640,False,False,VGG-Face,cosine,0.48,True
2641,False,False,VGG-Face,euclidean,0.62,True
2642,False,False,Facenet,cosine,0.23,True
2643,False,False,Facenet,euclidean,0.21,True
2644,False,False,Facenet512,cosine,0.21,True
2645,False,False,Facenet512,euclidean,0.18,True
2646,False,False,OpenFace,cosine,0.14,True
2647,False,False,OpenFace,euclidean,0.17,True
2648,False,False,DeepFace,cosine,0.21,True
2649,False,False,DeepFace,euclidean,0.22,True
2650,False,False,ArcFace,cosine,0.28,True
2651,False,False,ArcFace,euclidean,0.37,True
2652,False,False,Dlib,cosine,0.21,True
2653,False,False,Dlib,euclidean,0.52,True
2654,False,False,SFace,cosine,0.16,True
2655,False,False,SFace,euclidean,0.14,True
2656,False,False,VGG-Face,cosine,1.4,True
2657,True,False,VGG-Face,euclidean,0.67,False
2658,False,False,Facenet,cosine,0.28,True
2659,False,False,Facenet,euclidean,0.22,True
2660,False,False,Facenet512,cosine,0.2,True
2661,False,False,Facenet512,euclidean,0.32,True
2662,False,False,OpenFace,cosine,0.26,True
2663,False,False,OpenFace,euclidean,0.23,True
2664,False,False,DeepFace,cosine,0.29,True
2665,True,False,DeepFace,euclidean,0.34,False
2666,False,False,ArcFace,cosine,0.38,True
2667,False,False,ArcFace,euclidean,0.37,True
2668,False,False,Dlib,cosine,0.13,True
2669,False,False,Dlib,euclidean,0.17,True
2670,False,False,SFace,cosine,0.13,True
2671,False,False,SFace,euclidean,0.09,True
2672,False,False,VGG-Face,cosine,0.86,True
2673,False,False,VGG-Face,euclidean,0.77,True
2674,False,False,Facenet,cosine,0.31,True
2675,False,False,Facenet,euclidean,0.27,True
2676,False,False,Facenet512,cosine,0.27,True
2677,False,False,Facenet512,euclidean,0.28,True
2678,False,False,OpenFace,cosine,0.23,True
2679,False,False,OpenFace,euclidean,0.22,True
2680,False,False,DeepFace,cosine,0.32,True
2681,True,False,DeepFace,euclidean,0.34,False
2682,False,False,ArcFace,cosine,0.36,True
2683,False,False,ArcFace,euclidean,0.36,True
2684,False,False,Dlib,cosine,0.24,True
2685,False,False,Dlib,euclidean,0.34,True
2686,False,False,SFace,cosine,0.14,True
2687,False,False,SFace,euclidean,0.13,True
2688,True,True,VGG-Face,cosine,0.78,True
2689,True,True,VGG-Face,euclidean,0.63,True
2690,True,True,Facenet,cosine,0.19,True
2691,True,True,Facenet,euclidean,0.19,True
2692,True,True,Facenet512,cosine,0.19,True
2693,True,True,Facenet512,euclidean,0.19,True
2694,False,True,OpenFace,cosine,0.19,False
2695,False,True,OpenFace,euclidean,0.24,False
2696,False,True,DeepFace,cosine,0.23,False
2697,True,True,DeepFace,euclidean,0.22,True
2698,True,True,ArcFace,cosine,0.26,True
2699,True,True,ArcFace,euclidean,0.27,True
2700,True,True,Dlib,cosine,0.12,True
2701,True,True,Dlib,euclidean,0.17,True
2702,True,True,SFace,cosine,0.1,True
2703,True,True,SFace,euclidean,0.07,True
2704,True,True,VGG-Face,cosine,0.5,True
2705,True,True,VGG-Face,euclidean,0.49,True
2706,True,True,Facenet,cosine,0.19,True
2707,True,True,Facenet,euclidean,0.19,True
2708,True,True,Facenet512,cosine,0.2,True
2709,True,True,Facenet512,euclidean,0.19,True
2710,False,True,OpenFace,cosine,0.15,False
2711,False,True,OpenFace,euclidean,0.15,False
2712,True,True,DeepFace,cosine,0.24,True
2713,True,True,DeepFace,euclidean,0.22,True
2714,True,True,ArcFace,cosine,0.25,True
2715,True,True,ArcFace,euclidean,0.25,True
2716,True,True,Dlib,cosine,0.16,True
2717,True,True,Dlib,euclidean,0.18,True
2718,True,True,SFace,cosine,0.11,True
2719,True,True,SFace,euclidean,0.08,True
2720,True,False,VGG-Face,cosine,0.67,False
2721,True,False,VGG-Face,euclidean,0.58,False
2722,False,False,Facenet,cosine,0.37,True
2723,False,False,Facenet,euclidean,0.39,True
2724,False,False,Facenet512,cosine,0.36,True
2725,False,False,Facenet512,euclidean,0.33,True
2726,False,False,OpenFace,cosine,0.28,True
2727,False,False,OpenFace,euclidean,0.23,True
2728,False,False,DeepFace,cosine,0.3,True
2729,True,False,DeepFace,euclidean,0.35,False
2730,False,False,ArcFace,cosine,0.38,True
2731,False,False,ArcFace,euclidean,0.42,True
2732,False,False,Dlib,cosine,0.26,True
2733,False,False,Dlib,euclidean,0.2,True
2734,False,False,SFace,cosine,0.12,True
2735,False,False,SFace,euclidean,0.07,True
2736,False,False,VGG-Face,cosine,0.65,True
2737,False,False,VGG-Face,euclidean,0.78,True
2738,False,False,Facenet,cosine,0.29,True
2739,False,False,Facenet,euclidean,0.35,True
2740,False,False,Facenet512,cosine,0.31,True
2741,False,False,Facenet512,euclidean,0.22,True
2742,False,False,OpenFace,cosine,0.16,True
2743,False,False,OpenFace,euclidean,0.18,True
2744,True,False,DeepFace,cosine,0.25,False
2745,True,False,DeepFace,euclidean,0.24,False
2746,False,False,ArcFace,cosine,0.27,True
2747,False,False,ArcFace,euclidean,0.35,True
2748,False,False,Dlib,cosine,0.49,True
2749,False,False,Dlib,euclidean,0.47,True
2750,False,False,SFace,cosine,0.13,True
2751,False,False,SFace,euclidean,0.12,True
2752,True,True,VGG-Face,cosine,0.95,True
2753,True,True,VGG-Face,euclidean,0.68,True
2754,True,True,Facenet,cosine,0.21,True
2755,True,True,Facenet,euclidean,0.33,True
2756,False,True,Facenet512,cosine,0.35,False
2757,True,True,Facenet512,euclidean,0.32,True
2758,False,True,OpenFace,cosine,0.22,False
2759,False,True,OpenFace,euclidean,0.24,False
2760,False,True,DeepFace,cosine,0.38,False
2761,True,True,DeepFace,euclidean,0.26,True
2762,True,True,ArcFace,cosine,0.31,True
2763,True,True,ArcFace,euclidean,0.34,True
2764,True,True,Dlib,cosine,0.21,True
2765,True,True,Dlib,euclidean,0.26,True
2766,True,True,SFace,cosine,0.15,True
2767,False,True,SFace,euclidean,0.11,False
2768,True,True,VGG-Face,cosine,0.74,True
2769,True,True,VGG-Face,euclidean,0.55,True
2770,True,True,Facenet,cosine,0.18,True
2771,True,True,Facenet,euclidean,0.19,True
2772,False,True,Facenet512,cosine,0.18,False
2773,True,True,Facenet512,euclidean,0.19,True
2774,False,True,OpenFace,cosine,0.14,False
2775,False,True,OpenFace,euclidean,0.17,False
2776,False,True,DeepFace,cosine,0.32,False
2777,True,True,DeepFace,euclidean,0.22,True
2778,True,True,ArcFace,cosine,0.25,True
2779,True,True,ArcFace,euclidean,0.25,True
2780,False,True,Dlib,cosine,0.13,False
2781,True,True,Dlib,euclidean,0.17,True
2782,True,True,SFace,cosine,0.12,True
2783,True,True,SFace,euclidean,0.07,True
2784,True,True,VGG-Face,cosine,0.48,True
2785,True,True,VGG-Face,euclidean,0.47,True
2786,True,True,Facenet,cosine,0.19,True
2787,False,True,Facenet,euclidean,0.18,False
2788,False,True,Facenet512,cosine,0.19,False
2789,True,True,Facenet512,euclidean,0.18,True
2790,False,True,OpenFace,cosine,0.14,False
2791,False,True,OpenFace,euclidean,0.15,False
2792,False,True,DeepFace,cosine,0.22,False
2793,False,True,DeepFace,euclidean,0.21,False
2794,True,True,ArcFace,cosine,0.23,True
2795,True,True,ArcFace,euclidean,0.24,True
2796,True,True,Dlib,cosine,0.13,True
2797,True,True,Dlib,euclidean,0.17,True
2798,True,True,SFace,cosine,0.12,True
2799,True,True,SFace,euclidean,0.08,True
2800,True,True,VGG-Face,cosine,0.48,True
2801,True,True,VGG-Face,euclidean,0.67,True
2802,True,True,Facenet,cosine,0.26,True
2803,True,True,Facenet,euclidean,0.24,True
2804,False,True,Facenet512,cosine,0.19,False
2805,True,True,Facenet512,euclidean,0.25,True
2806,False,True,OpenFace,cosine,0.2,False
2807,False,True,OpenFace,euclidean,0.18,False
2808,False,True,DeepFace,cosine,0.34,False
2809,True,True,DeepFace,euclidean,0.22,True
2810,True,True,ArcFace,cosine,0.33,True
2811,True,True,ArcFace,euclidean,0.45,True
2812,True,True,Dlib,cosine,0.19,True
2813,True,True,Dlib,euclidean,0.2,True
2814,False,True,SFace,cosine,0.12,False
2815,False,True,SFace,euclidean,0.08,False
2816,True,True,VGG-Face,cosine,0.54,True
2817,True,True,VGG-Face,euclidean,0.6,True
2818,True,True,Facenet,cosine,0.25,True
2819,True,True,Facenet,euclidean,0.22,True
2820,True,True,Facenet512,cosine,0.2,True
2821,True,True,Facenet512,euclidean,0.22,True
2822,False,True,OpenFace,cosine,0.2,False
2823,False,True,OpenFace,euclidean,0.15,False
2824,False,True,DeepFace,cosine,0.29,False
2825,True,True,DeepFace,euclidean,0.25,True
2826,True,True,ArcFace,cosine,0.24,True
2827,True,True,ArcFace,euclidean,0.3,True
2828,True,True,Dlib,cosine,0.2,True
2829,True,True,Dlib,euclidean,0.36,True
2830,True,True,SFace,cosine,0.15,True
2831,True,True,SFace,euclidean,0.08,True
2832,True,True,VGG-Face,cosine,0.62,True
2833,True,True,VGG-Face,euclidean,0.85,True
2834,True,True,Facenet,cosine,0.33,True
2835,True,True,Facenet,euclidean,0.33,True
2836,True,True,Facenet512,cosine,0.36,True
2837,True,True,Facenet512,euclidean,0.26,True
2838,False,True,OpenFace,cosine,0.18,False
2839,False,True,OpenFace,euclidean,0.15,False
2840,False,True,DeepFace,cosine,0.26,False
2841,True,True,DeepFace,euclidean,0.27,True
2842,True,True,ArcFace,cosine,0.29,True
2843,True,True,ArcFace,euclidean,0.29,True
2844,False,True,Dlib,cosine,0.16,False
2845,True,True,Dlib,euclidean,0.27,True
2846,True,True,SFace,cosine,0.12,True
2847,False,True,SFace,euclidean,0.09,False
2848,False,False,VGG-Face,cosine,0.54,True
2849,True,False,VGG-Face,euclidean,0.62,False
2850,False,False,Facenet,cosine,0.28,True
2851,False,False,Facenet,euclidean,0.33,True
2852,False,False,Facenet512,cosine,0.33,True
2853,False,False,Facenet512,euclidean,0.21,True
2854,False,False,OpenFace,cosine,0.15,True
2855,False,False,OpenFace,euclidean,0.16,True
2856,False,False,DeepFace,cosine,0.34,True
2857,True,False,DeepFace,euclidean,0.25,False
2858,False,False,ArcFace,cosine,0.34,True
2859,False,False,ArcFace,euclidean,0.39,True
2860,False,False,Dlib,cosine,0.32,True
2861,False,False,Dlib,euclidean,0.17,True
2862,False,False,SFace,cosine,0.12,True
2863,False,False,SFace,euclidean,0.08,True
2864,True,False,VGG-Face,cosine,0.6,False
2865,True,False,VGG-Face,euclidean,0.72,False
2866,False,False,Facenet,cosine,0.28,True
2867,False,False,Facenet,euclidean,0.2,True
2868,False,False,Facenet512,cosine,0.2,True
2869,False,False,Facenet512,euclidean,0.19,True
2870,False,False,OpenFace,cosine,0.14,True
2871,False,False,OpenFace,euclidean,0.14,True
2872,False,False,DeepFace,cosine,0.22,True
2873,True,False,DeepFace,euclidean,0.21,False
2874,False,False,ArcFace,cosine,0.26,True
2875,False,False,ArcFace,euclidean,0.45,True
2876,False,False,Dlib,cosine,0.13,True
2877,False,False,Dlib,euclidean,0.17,True
2878,False,False,SFace,cosine,0.11,True
2879,False,False,SFace,euclidean,0.09,True
2880,True,False,VGG-Face,cosine,0.66,False
2881,True,False,VGG-Face,euclidean,0.53,False
2882,False,False,Facenet,cosine,0.24,True
2883,False,False,Facenet,euclidean,0.21,True
2884,False,False,Facenet512,cosine,0.22,True
2885,False,False,Facenet512,euclidean,0.22,True
2886,False,False,OpenFace,cosine,0.16,True
2887,False,False,OpenFace,euclidean,0.16,True
2888,False,False,DeepFace,cosine,0.23,True
2889,True,False,DeepFace,euclidean,0.21,False
2890,False,False,ArcFace,cosine,0.27,True
2891,False,False,ArcFace,euclidean,0.44,True
2892,False,False,Dlib,cosine,0.25,True
2893,False,False,Dlib,euclidean,0.28,True
2894,False,False,SFace,cosine,0.14,True
2895,False,False,SFace,euclidean,0.09,True
2896,False,False,VGG-Face,cosine,0.69,True
2897,False,False,VGG-Face,euclidean,0.49,True
2898,False,False,Facenet,cosine,0.3,True
2899,False,False,Facenet,euclidean,0.23,True
2900,False,False,Facenet512,cosine,0.24,True
2901,False,False,Facenet512,euclidean,0.22,True
2902,False,False,OpenFace,cosine,0.19,True
2903,False,False,OpenFace,euclidean,0.17,True
2904,False,False,DeepFace,cosine,0.3,True
2905,True,False,DeepFace,euclidean,0.28,False
2906,False,False,ArcFace,cosine,0.28,True
2907,False,False,ArcFace,euclidean,0.24,True
2908,False,False,Dlib,cosine,0.12,True
2909,False,False,Dlib,euclidean,0.16,True
2910,False,False,SFace,cosine,0.11,True
2911,False,False,SFace,euclidean,0.07,True
2912,False,False,VGG-Face,cosine,0.56,True
2913,True,False,VGG-Face,euclidean,0.62,False
2914,False,False,Facenet,cosine,0.22,True
2915,False,False,Facenet,euclidean,0.2,True
2916,False,False,Facenet512,cosine,0.19,True
2917,False,False,Facenet512,euclidean,0.2,True
2918,False,False,OpenFace,cosine,0.14,True
2919,False,False,OpenFace,euclidean,0.14,True
2920,False,False,DeepFace,cosine,0.22,True
2921,True,False,DeepFace,euclidean,0.23,False
2922,False,False,ArcFace,cosine,0.36,True
2923,False,False,ArcFace,euclidean,0.34,True
2924,False,False,Dlib,cosine,0.16,True
2925,False,False,Dlib,euclidean,0.17,True
2926,False,False,SFace,cosine,0.14,True
2927,False,False,SFace,euclidean,0.07,True
2928,False,False,VGG-Face,cosine,0.5,True
2929,True,False,VGG-Face,euclidean,0.47,False
2930,False,False,Facenet,cosine,0.19,True
2931,False,False,Facenet,euclidean,0.21,True
2932,False,False,Facenet512,cosine,0.24,True
2933,False,False,Facenet512,euclidean,0.23,True
2934,False,False,OpenFace,cosine,0.18,True
2935,False,False,OpenFace,euclidean,0.18,True
2936,False,False,DeepFace,cosine,0.26,True
2937,False,False,DeepFace,euclidean,0.22,True
2938,False,False,ArcFace,cosine,0.24,True
2939,False,False,ArcFace,euclidean,0.26,True
2940,False,False,Dlib,cosine,0.13,True
2941,False,False,Dlib,euclidean,0.16,True
2942,False,False,SFace,cosine,0.11,True
2943,False,False,SFace,euclidean,0.07,True
2944,True,True,VGG-Face,cosine,0.47,True
2945,True,True,VGG-Face,euclidean,0.6,True
2946,True,True,Facenet,cosine,0.33,True
2947,True,True,Facenet,euclidean,0.3,True
2948,True,True,Facenet512,cosine,0.35,True
2949,True,True,Facenet512,euclidean,0.27,True
2950,False,True,OpenFace,cosine,0.2,False
2951,False,True,OpenFace,euclidean,0.2,False
2952,True,True,DeepFace,cosine,0.31,True
2953,True,True,DeepFace,euclidean,0.34,True
2954,True,True,ArcFace,cosine,0.45,True
2955,True,True,ArcFace,euclidean,0.41,True
2956,True,True,Dlib,cosine,0.39,True
2957,True,True,Dlib,euclidean,0.19,True
2958,True,True,SFace,cosine,0.12,True
2959,True,True,SFace,euclidean,0.1,True
2960,False,False,VGG-Face,cosine,0.52,True
2961,True,False,VGG-Face,euclidean,0.53,False
2962,False,False,Facenet,cosine,0.29,True
2963,False,False,Facenet,euclidean,0.3,True
2964,False,False,Facenet512,cosine,0.26,True
2965,False,False,Facenet512,euclidean,0.26,True
2966,False,False,OpenFace,cosine,0.25,True
2967,False,False,OpenFace,euclidean,0.21,True
2968,False,False,DeepFace,cosine,0.26,True
2969,False,False,DeepFace,euclidean,0.23,True
2970,False,False,ArcFace,cosine,0.26,True
2971,False,False,ArcFace,euclidean,0.29,True
2972,False,False,Dlib,cosine,0.33,True
2973,False,False,Dlib,euclidean,0.31,True
2974,False,False,SFace,cosine,0.15,True
2975,False,False,SFace,euclidean,0.09,True
2976,True,True,VGG-Face,cosine,0.96,True
2977,True,True,VGG-Face,euclidean,1.01,True
2978,True,True,Facenet,cosine,0.36,True
2979,True,True,Facenet,euclidean,0.32,True
2980,True,True,Facenet512,cosine,0.43,True
2981,True,True,Facenet512,euclidean,0.41,True
2982,False,True,OpenFace,cosine,0.28,False
2983,False,True,OpenFace,euclidean,0.28,False
2984,False,True,DeepFace,cosine,0.52,False
2985,True,True,DeepFace,euclidean,0.38,True
2986,True,True,ArcFace,cosine,0.44,True
2987,True,True,ArcFace,euclidean,0.5,True
2988,True,True,Dlib,cosine,0.56,True
2989,True,True,Dlib,euclidean,0.84,True
2990,True,True,SFace,cosine,0.16,True
2991,True,True,SFace,euclidean,0.16,True
2992,True,True,VGG-Face,cosine,1.45,True
2993,True,True,VGG-Face,euclidean,1.04,True
2994,True,True,Facenet,cosine,0.56,True
2995,True,True,Facenet,euclidean,0.45,True
2996,True,True,Facenet512,cosine,0.51,True
2997,True,True,Facenet512,euclidean,0.47,True
2998,False,True,OpenFace,cosine,0.33,False
2999,False,True,OpenFace,euclidean,0.33,False
3000,False,True,DeepFace,cosine,0.51,False
3001,True,True,DeepFace,euclidean,0.4,True
3002,True,True,ArcFace,cosine,0.44,True
3003,True,True,ArcFace,euclidean,0.44,True
3004,True,True,Dlib,cosine,0.22,True
3005,True,True,Dlib,euclidean,0.23,True
3006,True,True,SFace,cosine,0.15,True
3007,True,True,SFace,euclidean,0.1,True
3008,True,True,VGG-Face,cosine,0.97,True
3009,True,True,VGG-Face,euclidean,1.11,True
3010,True,True,Facenet,cosine,0.33,True
3011,True,True,Facenet,euclidean,0.31,True
3012,True,True,Facenet512,cosine,0.43,True
3013,True,True,Facenet512,euclidean,0.42,True
3014,False,True,OpenFace,cosine,0.27,False
3015,False,True,OpenFace,euclidean,0.22,False
3016,False,True,DeepFace,cosine,0.39,False
3017,True,True,DeepFace,euclidean,0.37,True
3018,True,True,ArcFace,cosine,0.43,True
3019,True,True,ArcFace,euclidean,0.59,True
3020,True,True,Dlib,cosine,0.49,True
3021,True,True,Dlib,euclidean,0.45,True
3022,True,True,SFace,cosine,0.15,True
3023,True,True,SFace,euclidean,0.12,True
3024,True,True,VGG-Face,cosine,1.31,True
3025,True,True,VGG-Face,euclidean,1.0,True
3026,True,True,Facenet,cosine,0.33,True
3027,True,True,Facenet,euclidean,0.49,True
3028,True,True,Facenet512,cosine,0.38,True
3029,True,True,Facenet512,euclidean,0.38,True
3030,False,True,OpenFace,cosine,0.25,False
3031,False,True,OpenFace,euclidean,0.37,False
